88	-11.9713	-0.497117	1.0433	0
89	-0.955611	4.03826	-2.26112	1
90	-7.74377	1.85287	5.28674	0
91	-10.0305	-0.773901	2.0617	0
92	-2.54034	5.5502	-0.414813	0
93	-3.36546	0.542666	-0.506738	0
94	-5.03701	-6.2425	0.629361	0
95	0.700469	4.26894	-0.0991503	1
96	-5.11263	-4.12672	-3.44006	0
97	-10.6591	0.670712	-2.44801	0
98	-4.01495	1.96268	1.22323	0
99	-8.47687	-1.88587	0.292621	0
100	-2.24749	-0.124504	-2.53051	0
101	1.38842	1.20845	0.457486	1
102	-9.97012	-0.818346	-0.970342	0
103	-7.10257	1.1736	3.43985	0
104	-3.07694	-0.627359	-5.83362	0
105	-6.26492	3.01517	-3.38875	0
106	-3.91828	-2.71553	5.81477	1
107	-1.98691	-1.16794	-4.36539	1
108	-4.33357	6.45052	0.528749	0
109	-6.34392	-2.65957	6.58688	0
110	-5.88138	-6.75607	-1.84347	0
111	-8.39864	-2.05342	1.25166	0
112	-6.44932	0.644975	-0.0431095	0
113	-6.80393	2.14775	2.96235	0
114	-1.87562	-4.59567	-4.184	0
115	-5.44326	-6.0934	1.05778	0
116	0.192701	1.78629	1.89975	1
117	-6.04367	-3.95045	-0.485494	0
118	-7.12411	5.24077	-1.80292	0
119	-2.51572	-3.54931	4.63012	1
120	-8.73115	-3.63081	-4.28191	0
121	-6.00047	3.39505	0.737286	0
122	-0.959763	1.58619	-2.8731	1
123	-4.09233	0.869894	-6.3178	0
124	-5.42824	0.811044	-7.95638	0
125	-5.65923	-4.39595	4.80459	0
126	-1.61163	-3.07553	3.9982	1
127	-6.23783	2.28163	2.4467	0
128	-2.78761	1.87687	-5.35541	1
129	-10.0222	-1.15562	1.49821	0
130	-1.35693	4.27311	1.22808	1
131	-4.779	5.42131	3.69441	0
132	-0.875826	-3.26676	-0.236283	1
133	-5.96806	-4.95902	2.48874	0
134	-9.16115	-1.49933	-1.44958	0
135	-8.96793	-5.46552	-1.6614	0
136	-1.63951	5.79004	0.721439	1
137	-6.44612	-4.05123	-1.90717	0
138	-6.62845	3.76009	2.24464	0
139	-10.9788	0.877895	-2.10246	0
140	-7.43615	4.10219	-4.53346	0
141	-2.74393	2.33776	-3.22849	1
142	-6.33978	7.42849	1.81613	0
143	-2.92254	1.49981	1.4456	1
144	-9.82114	-3.81579	-1.07572	0
145	-5.42112	-2.82506	5.74221	0
146	-4.06827	-4.88265	-2.01818	0
147	-5.81827	-5.02593	-0.229525	0
148	-3.80065	2.07089	3.61706	0
149	1.25214	2.16637	-3.2824	1
150	-3.85482	4.63851	-1.05061	1
151	-9.97517	-1.4462	2.6882	0
152	0.661473	0.590161	-1.88428	1
153	-4.01528	-4.18502	4.13419	0
154	-6.79742	2.62359	-9.7417	0
155	-8.46158	-0.407586	-4.47374	0
156	-1.18671	-2.81563	4.52483	1
157	-1.89631	5.88465	-0.620688	1
158	-10.7143	0.350933	-0.927687	0
159	-2.70254	-0.903695	-5.77231	1
160	-6.97632	3.27367	2.08374	0
161	-0.0441648	0.437191	2.891	1
162	-0.904225	-1.43785	0.915597	1
163	0.441267	-2.17599	-0.500055	1
164	0.127566	-3.21558	2.15297	1
165	-3.9321	4.5925	0.970694	1
166	0.0869918	5.78706	0.69587	1
167	0.0693316	0.672397	-5.12448	1
168	-9.19458	4.15173	-1.35419	0
169	-9.20945	-1.48626	4.20586	0
170	-9.06604	2.76179	4.60861	0
171	-11.2264	0.484054	-2.54831	0
172	-6.0021	0.844938	-0.172684	0
173	-5.12887	0.950414	4.14199	0
174	0.0480778	-4.00442	1.75454	1
175	-5.02081	-2.30141	-0.0764003	0
176	-6.6236	4.14124	-1.88754	0
177	-10.1335	-3.20434	0.244984	0
178	-4.29757	1.59843	3.80242	0
179	-5.62571	-0.184676	1.35467	0
180	-4.35666	4.04809	-2.4923	1
181	-2.20673	5.22645	4.80438	1
182	-2.16306	3.75565	1.52576	1
183	-4.60608	1.2558	0.657424	0
184	-8.37707	3.45253	2.00308	0
185	-1.95412	1.97902	3.2916	1
186	1.99134	-0.720265	1.46306	1
187	-1.53469	-0.835666	-0.581312	1
188	-3.19095	0.993964	0.454711	1
189	-8.15591	-0.560921	-4.34622	0
190	-3.8018	3.88181	5.46791	1
191	-9.91728	-2.68713	4.82548	0
192	-7.16575	-6.44596	2.71991	0
193	-2.0381	-5.13522	-1.19223	0
194	-1.71967	-6.65648	1.18304	0
195	-5.79365	-0.692808	0.906965	0
196	-1.21644	-2.53747	2.52592	1
197	-7.61881	2.09643	3.54663	0
198	-3.24196	-0.77486	5.00658	0
199	-4.87724	6.09255	2.29772	0
200	-0.514995	-1.92564	2.92221	1
201	-7.89106	4.18213	3.62292	0
202	-7.86413	-4.86303	-1.79685	0
203	-3.97494	-3.29549	-6.0599	0
204	-3.59237	2.79546	-1.60613	1
205	-11.6719	1.5722	-2.64195	0
206	-7.13321	1.64103	-1.64121	0
207	-6.77884	-0.208181	-5.96833	0

0	10.7569	-1.04133	-2.15399	0
1	5.96769	-1.02497	-1.90342	0
2	9.39145	-2.82693	-5.74973	0
3	5.69132	-2.73505	-0.202228	0
4	-0.589126	2.62099	2.44945	1
5	4.13279	0.0175379	-2.50118	0
6	9.66073	-2.10012	-3.53171	0
7	0.976533	-5.03517	-2.03382	1
8	0.282785	0.638028	-0.512775	1
9	5.79855	-4.62534	-4.80301	0
10	5.43142	1.55611	6.2801	0
11	8.04391	0.0733459	1.72633	0
12	1.14049	-1.51542	-0.993987	1
13	1.34998	-3.10104	0.617135	1
14	10.3124	1.01775	-0.485335	0
15	4.18494	0.537609	2.25942	0
16	0.21505	-2.95329	1.49393	1
17	8.55245	0.755846	0.509015	0
18	5.85788	0.0897087	-4.10399	0
19	2.53554	0.925643	2.49019	1
20	7.41595	2.3479	2.43888	0
21	8.90658	-2.93536	-2.85234	0
22	11.1735	-0.77602	4.65267	0
23	5.76647	-4.51122	2.24005	0
24	11.5368	1.85914	-1.03297	0
25	7.14341	-5.43141	-1.06427	0
26	9.96409	-1.91928	2.85754	0
27	7.90408	0.426654	-4.96826	0
28	2.80712	4.48346	1.18836	0
29	8.56249	4.62905	-3.01482	0
30	1.89003	-2.62625	-4.67459	0
31	4.23226	1.41485	-4.70403	0
32	5.15082	1.22084	-6.31011	0
33	3.04694	3.67949	-1.23919	0
34	6.77303	4.33849	-4.42799	0
35	1.68938	-1.47534	3.75881	1
36	7.67363	-2.01344	1.86346	0
37	5.11588	-1.99644	6.02737	0
38	9.13806	-3.83679	-0.112935	0
39	0.702951	-0.924314	0.807255	1
40	7.21778	-2.15651	-1.24774	0
41	3.69367	6.65368	-0.859777	0
42	3.88651	-2.71874	-3.1929	0
43	3.14104	-0.309133	4.24899	1
44	2.60259	-0.247097	-6.10071	1
45	1.87378	-2.53419	-0.2205	0
46	5.14732	-4.26307	-7.23976	0
47	4.46769	3.52813	-1.80952	0
48	1.88266	-1.72551	-0.436172	1
49	11.1459	-2.31838	-2.26483	0
50	9.74712	1.16355	-2.78975	0
51	4.74619	-2.42046	6.20396	0
52	2.12657	2.73116	-2.92965	1
53	10.7695	3.56624	0.522035	0
54	10.0071	0.370355	0.523406	0
55	1.90444	-3.42681	1.16093	0
56	7.84006	0.584622	-0.714375	0
57	3.56726	-3.58306	-4.09354	0
58	9.12145	4.39745	-1.29552	0
59	0.757687	2.54494	0.13089	1
60	7.75686	3.31555	-1.5295	0
61	10.0523	2.11804	-2.87144	0
62	4.42263	-5.00007	1.39071	0
63	5.8362	2.79674	-1.35497	0
64	10.6009	0.627942	-2.86129	0
65	1.39469	3.61942	0.790145	1
66	7.92134	0.100394	0.918614	0
67	-3.37203	4.1332	1.86202	1
68	2.4873	-3.1228	2.22176	0
69	7.89948	-0.750713	-0.763079	0
70	1.66487	-0.318898	-2.50496	1
71	8.76683	-1.92591	-1.97091	0
72	8.1911	2.0678	-0.861204	0
73	9.05679	4.61387	-1.33896	0
74	1.2255	-2.52228	3.7795	1
75	10.7345	-4.43746	-2.67683	0
76	5.90431	-0.0507237	3.03186	0
77	2.92235	-3.13638	-1.1561	0
78	4.87054	-0.521888	1.96688	0
79	6.54536	2.33058	0.549478	0
80	6.02684	1.18589	-1.30166	0
81	5.83075	4.65397	-1.04066	0
82	7.09948	1.7763	-3.32048	0
83	9.55353	-0.295785	4.96421	0
84	3.68259	-4.13454	4.12552	0
85	11.2228	3.72957	0.353224	0
86	4.08792	7.26488	3.99177	0
87	3.2701	-3.00055	-2.12724	0
88	3.3192	-1.02034	-4.91419	1
89	3.3479	1.9302	0.828362	0
90	1.94607	-5.47286	-2.80254	0
91	4.90779	-2.05145	3.51976	0
92	2.05548	2.01626	-0.703307	1
93	7.10466	0.812069	-1.09924	0
94	2.86278	-0.0259295	5.42149	1
95	-1.03182	-1.87185	3.52829	1
96	7.9474	0.589767	-4.25319	0
97	3.06246	-0.48476	-4.78523	1
98	5.38284	2.5965	3.18548	0
99	4.867	-3.46493	-3.28651	0
100	5.84025	5.51743	-3.36268	0
101	4.09868	-2.42418	-1.25057	0
102	6.97855	-2.26799	-5.86731	0
103	4.99437	-4.17936	-4.27104	0
104	1.17998	4.18147	0.385762	1
105	8.59137	2.12624	-6.12488	0
106	6.85508	-0.719183	5.68581	0
107	1.61811	-0.248094	-1.61883	1
108	4.69095	3.7821	1.109	0
109	2.73216	0.376114	-0.241396	1
110	-0.326496	-1.28813	1.87065	1
111	3.69725	-1.57303	-2.474	0
112	2.51036	-0.0898626	4.82798	1
113	9.40601	0.475591	1.50197	0
114	4.94467	2.2999	2.53146	0
115	1.09814	3.55531	-4.81256	1
116	1.10263	-0.0738838	1.9318	1
117	3.75218	-4.43777	-4.29362	0
118	5.06847	2.31277	6.13802	0
119	2.51087	-2.77247	1.14932	0
120	0.459304	3.98961	3.76802	1
121	6.45053	4.53708	-2.92282	0
122	9.53657	-2.16656	2.85052	0
123	1.95684	1.11168	1.57708	1
124	-1.17468	-1.79677	-1.38798	1
125	8.8571	-4.25249	-1.85509	0
126	4.73933	-3.54272	0.390136	0
127	4.92651	0.754161	1.83692	0
128	6.19093	2.16496	0.337079	0
129	4.66341	-5.09834	2.49387	0
130	2.14321	1.39907	-5.61209	1
131	6.00043	-4.98764	0.176085	0
132	4.55525	3.58191	0.112868	0
133	1.90812	1.98968	-6.08291	1
134	5.39922	-2.12661	4.88586	0
135	3.12678	1.96525	0.866737	0
136	2.88212	5.72071	-0.681102	0
137	5.75468	2.52451	4.86749	0
138	2.44217	4.99259	1.41089	0
139	-1.21422	4.80171	-1.09302	1
140	8.79793	0.604426	0.841584	0
141	4.12164	-4.23973	2.70911	0
142	6.68503	-0.107375	4.86712	0
143	2.62494	5.27628	-0.926117	0
144	7.05161	-0.701846	5.47661	0
145	2.11342	2.36093	-1.74925	1
146	6.05298	4.13049	1.5225	0
147	7.53901	-2.96047	-0.325271	0
148	9.15899	1.35523	1.81097	0
149	0.879095	5.7587	3.37296	1
150	10.8877	-0.265246	1.99829	0
151	5.57131	4.59788	-1.69265	0
152	6.27824	2.2653	-4.53361	0
153	5.61421	3.47129	0.896648	0
154	4.38235	-1.53112	-1.24732	0
155	3.12434	-2.01312	0.593575	0
156	3.60317	0.847524	-3.34579	0
157	7.42678	0.156414	1.12083	0
158	6.42074	2.53692	0.936906	0
159	6.97742	-3.92011	1.44127	0
160	6.09217	1.87798	5.01279	0
161	6.00311	1.01254	8.24585	0
162	6.39982	4.93114	0.268742	0
163	9.43407	2.58385	2.27592	0
164	3.96173	-1.77805	1.47265	0
165	9.6804	-1.0671	0.0362772	0
166	-2.91576	-2.23885	2.70507	1
167	3.45325	0.100768	6.30847	0
168	9.18166	2.76432	2.75555	0
169	1.18575	4.66097	2.85622	1
170	8.25902	0.902886	3.97727	0
171	8.3063	-3.94563	0.626395	0
172	6.45241	-7.95161	-0.408693	0
173	3.96331	1.69362	-0.24229	0
174	7.79634	5.92563	-2.67041	0
175	-0.301974	-2.96295	-3.21017	1
176	-2.01994	1.29921	1.68968	1
177	1.16668	-0.76687	-3.99445	1
178	7.83869	0.707743	2.49258	0
179	7.54057	-2.46287	-1.37056	0
180	8.2522	2.76218	-1.37044	0
181	3.15489	1.52063	4.50605	0
182	2.91962	-4.95395	0.328075	0
183	0.484096	3.31146	1.00295	1
184	10.14	-0.407651	2.99917	0
185	3.06366	3.60706	-3.0309	0
186	1.21122	-2.8114	-3.72315	1
187	11.3569	-1.12176	-3.78466	0
188	6.92739	-2.35914	-3.74331	0
189	4.97342	-6.29957	4.2084	0
190	8.36715	-2.78463	-4.07391	0
191	3.11831	-4.0897	3.45879	0
192	-0.369333	-4.47089	0.955865	1
193	2.90352	1.29148	-1.19715	0
194	1.38102	3.14725	0.838713	1
195	1.54298	-1.16463	5.46065	1
196	1.02679	4.148	-2.66801	1
197	7.84114	-4.61485	0.17816	0
198	6.2431	3.7852	-4.30052	0
199	3.968	0.35332	-1.84369	0
200	1.44413	-4.35918	2.37124	0
201	6.77768	-3.91857	2.96717	0
202	6.00595	-0.888622	5.812	0
203	5.55715	-0.356302	-5.03922	0
204	6.83865	1.09545	2.94495	0
205	2.68194	-5.90216	1.11205	0
206	4.58879	-2.29502	1.54773	0
207	2.4158	-0.981813	-2.05001	1
